id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,details,origin_id,destination_id,network_id
2479,2020-10-29 19:11:11.600088,,,,,,t,2020-10-29 19:15:08.955465,{},290,276,23
2480,2020-10-29 19:11:11.61233,,,,,,t,2020-10-29 19:15:08.963361,{},276,290,23
2320,2020-10-29 19:07:26.1415,,,,,,t,2020-10-29 19:15:08.978716,{},46,276,23
2643,2020-10-29 19:15:16.43409,,,,,,f,,{},307,298,22
2644,2020-10-29 19:15:16.451941,,,,,,f,,{},298,307,22
2645,2020-10-29 19:15:16.464007,,,,,,f,,{},43,307,22
2646,2020-10-29 19:15:16.475003,,,,,,f,,{},44,307,22
2567,2020-10-29 19:13:47.977523,,,,,,t,2020-10-29 19:15:37.577794,{},300,297,22
2568,2020-10-29 19:13:47.985201,,,,,,t,2020-10-29 19:15:37.583454,{},297,300,22
2651,2020-10-29 19:15:16.533035,,,,,,t,2020-10-29 19:15:37.58877,{},307,297,22
2652,2020-10-29 19:15:16.547586,,,,,,t,2020-10-29 19:15:37.593606,{},297,307,22
2641,2020-10-29 19:15:16.405922,,,,,,t,2020-10-29 19:16:23.367295,{},307,302,22
2642,2020-10-29 19:15:16.419705,,,,,,t,2020-10-29 19:16:23.373782,{},302,307,22
2657,2020-10-29 19:15:16.606388,,,,,,t,2020-10-29 19:17:14.212385,{},307,301,22
2658,2020-10-29 19:15:16.619365,,,,,,t,2020-10-29 19:17:14.220504,{},301,307,22
2655,2020-10-29 19:15:16.577197,,,,,,t,2020-10-29 19:18:41.977691,{},307,306,22
2656,2020-10-29 19:15:16.592164,,,,,,t,2020-10-29 19:18:41.983761,{},306,307,22
2751,2020-10-29 19:19:53.849987,,,,,,f,,{},316,313,24
2752,2020-10-29 19:19:53.855465,,,,,,f,,{},313,316,24
2753,2020-10-29 19:19:53.860804,,,,,,f,,{},47,316,24
2754,2020-10-29 19:19:53.865995,,,,,,f,,{},48,316,24
2565,2020-10-29 19:13:47.961607,,,,,,t,2020-10-29 19:19:54.095035,{},300,296,22
2566,2020-10-29 19:13:47.969144,,,,,,t,2020-10-29 19:19:54.099989,{},296,300,22
2649,2020-10-29 19:15:16.50949,,,,,,t,2020-10-29 19:19:54.106211,{},307,296,22
2650,2020-10-29 19:15:16.518921,,,,,,t,2020-10-29 19:19:54.11132,{},296,307,22
2755,2020-10-29 19:19:53.871558,,,,,,t,2020-10-29 19:19:57.093669,{},316,311,24
2756,2020-10-29 19:19:53.876638,,,,,,t,2020-10-29 19:19:57.099072,{},311,316,24
2757,2020-10-29 19:20:58.528729,,,,,,f,,{},49,317,25
2758,2020-10-29 19:20:58.546094,,,,,,f,,{},50,317,25
2761,2020-10-29 19:20:58.583142,,,,,,f,,{},317,293,25
2762,2020-10-29 19:20:58.59749,,,,,,f,,{},293,317,25
2771,2020-10-29 19:20:58.741204,,,,,,f,,{},317,309,25
2772,2020-10-29 19:20:58.753494,,,,,,f,,{},309,317,25
2773,2020-10-29 19:20:58.76538,,,,,,f,,{},317,304,25
2774,2020-10-29 19:20:58.790891,,,,,,f,,{},304,317,25
2765,2020-10-29 19:20:58.640265,,,,,,t,2020-10-29 19:21:33.956501,{},317,314,25
2766,2020-10-29 19:20:58.663492,,,,,,t,2020-10-29 19:21:33.966792,{},314,317,25
2785,2020-10-29 19:21:35.680866,,,,,,f,,{},320,313,24
2786,2020-10-29 19:21:35.689455,,,,,,f,,{},313,320,24
2787,2020-10-29 19:21:35.700667,,,,,,f,,{},47,320,24
2788,2020-10-29 19:21:35.712469,,,,,,f,,{},48,320,24
2789,2020-10-29 19:21:35.726413,,,,,,f,,{},320,316,24
2790,2020-10-29 19:21:35.73691,,,,,,f,,{},316,320,24
2697,2020-10-29 19:17:25.862449,,,,,,t,2020-10-29 19:22:09.864445,{},49,312,25
2698,2020-10-29 19:17:25.874168,,,,,,t,2020-10-29 19:22:09.868727,{},50,312,25
2699,2020-10-29 19:17:25.883464,,,,,,t,2020-10-29 19:22:09.876279,{},312,293,25
2700,2020-10-29 19:17:25.896031,,,,,,t,2020-10-29 19:22:09.880583,{},293,312,25
2701,2020-10-29 19:17:25.907893,,,,,,t,2020-10-29 19:22:09.884745,{},312,295,25
2702,2020-10-29 19:17:25.917059,,,,,,t,2020-10-29 19:22:09.888937,{},295,312,25
2791,2020-10-29 19:21:35.748791,,,,,,t,2020-10-29 19:24:48.340538,{},320,318,24
2559,2020-10-29 19:13:47.880738,,,,,,t,2020-10-29 19:25:38.540166,{},300,298,22
2560,2020-10-29 19:13:47.899741,,,,,,t,2020-10-29 19:25:38.546876,{},298,300,22
2561,2020-10-29 19:13:47.909171,,,,,,t,2020-10-29 19:25:38.554763,{},43,300,22
2562,2020-10-29 19:13:47.932958,,,,,,t,2020-10-29 19:25:38.563306,{},44,300,22
2653,2020-10-29 19:15:16.558804,,,,,,t,2020-10-29 19:25:38.62239,{},307,300,22
2654,2020-10-29 19:15:16.568546,,,,,,t,2020-10-29 19:25:38.637543,{},300,307,22
2759,2020-10-29 19:20:58.559292,,,,,,t,2020-10-29 19:25:48.138763,{},317,315,25
2760,2020-10-29 19:20:58.571725,,,,,,t,2020-10-29 19:25:48.14453,{},315,317,25
1035,2020-10-29 18:50:31.49715,,,,,,t,2020-10-29 19:12:12.080755,{},19,160,10
1036,2020-10-29 18:50:31.504653,,,,,,t,2020-10-29 19:12:12.093227,{},160,152,10
1037,2020-10-29 18:50:31.510486,,,,,,t,2020-10-29 19:12:12.151554,{},152,160,10
1038,2020-10-29 18:50:31.51651,,,,,,t,2020-10-29 19:12:12.158219,{},20,160,10
2221,2020-10-29 19:06:19.381334,,,,,,t,2020-10-29 19:33:29.997234,{},268,245,18
2222,2020-10-29 19:06:19.410378,,,,,,t,2020-10-29 19:33:30.000615,{},245,268,18
2229,2020-10-29 19:06:19.503465,,,,,,f,,{},268,262,18
2230,2020-10-29 19:06:19.511599,,,,,,f,,{},262,268,18
1039,2020-10-29 18:50:31.52313,,,,,,t,2020-10-29 19:12:12.165576,{},160,155,10
1040,2020-10-29 18:50:31.530924,,,,,,t,2020-10-29 19:12:12.213899,{},155,160,10
1081,2020-10-29 18:50:50.149863,,,,,,t,2020-10-29 19:12:12.250434,{},164,160,10
1082,2020-10-29 18:50:50.16279,,,,,,t,2020-10-29 19:12:12.255727,{},160,164,10
2323,2020-10-29 19:07:37.852546,,,,,,t,2020-10-29 19:15:09.026682,{},277,276,23
2324,2020-10-29 19:07:37.86332,,,,,,t,2020-10-29 19:15:09.037062,{},276,277,23
2227,2020-10-29 19:06:19.474171,,,,,,t,2020-10-29 19:19:24.46091,{},268,251,18
2228,2020-10-29 19:06:19.487186,,,,,,t,2020-10-29 19:19:24.466844,{},251,268,18
2267,2020-10-29 19:06:59.599544,,,,,,t,2020-10-29 19:26:13.836569,{},272,258,21
2268,2020-10-29 19:06:59.604061,,,,,,t,2020-10-29 19:26:13.844677,{},258,272,21
2285,2020-10-29 19:07:03.729339,,,,,,t,2020-10-29 19:26:13.850243,{},273,258,21
2286,2020-10-29 19:07:03.743026,,,,,,t,2020-10-29 19:26:13.856516,{},258,273,21
2273,2020-10-29 19:06:59.629858,,,,,,t,2020-10-29 19:28:01.020729,{},272,261,21
2274,2020-10-29 19:06:59.635137,,,,,,t,2020-10-29 19:28:01.024176,{},261,272,21
2291,2020-10-29 19:07:03.810413,,,,,,t,2020-10-29 19:28:01.027657,{},273,261,21
2292,2020-10-29 19:07:03.821466,,,,,,t,2020-10-29 19:28:01.030825,{},261,273,21
2225,2020-10-29 19:06:19.45284,,,,,,t,2020-10-29 19:33:46.824525,{},268,256,18
2226,2020-10-29 19:06:19.463852,,,,,,t,2020-10-29 19:33:46.827825,{},256,268,18
2271,2020-10-29 19:06:59.618201,,,,,,t,2020-10-29 19:33:50.759313,{},272,259,21
2272,2020-10-29 19:06:59.623529,,,,,,t,2020-10-29 19:33:50.762478,{},259,272,21
2289,2020-10-29 19:07:03.783376,,,,,,t,2020-10-29 19:33:50.765675,{},273,259,21
2290,2020-10-29 19:07:03.797084,,,,,,t,2020-10-29 19:33:50.769029,{},259,273,21
2253,2020-10-29 19:06:42.017411,,,,,,f,,{},39,270,20
2254,2020-10-29 19:06:42.026199,,,,,,f,,{},40,270,20
2345,2020-10-29 19:07:49.526714,,,,,,t,2020-10-29 19:34:18.570943,{},280,278,20
2346,2020-10-29 19:07:49.533606,,,,,,t,2020-10-29 19:34:18.574259,{},278,280,20
2259,2020-10-29 19:06:59.559552,,,,,,f,,{},41,272,21
2260,2020-10-29 19:06:59.56546,,,,,,f,,{},42,272,21
2261,2020-10-29 19:06:59.57006,,,,,,f,,{},272,266,21
2262,2020-10-29 19:06:59.574973,,,,,,f,,{},266,272,21
2265,2020-10-29 19:06:59.590086,,,,,,f,,{},272,265,21
2266,2020-10-29 19:06:59.594633,,,,,,f,,{},265,272,21
2269,2020-10-29 19:06:59.608606,,,,,,f,,{},272,263,21
2270,2020-10-29 19:06:59.613286,,,,,,f,,{},263,272,21
2275,2020-10-29 19:07:03.612922,,,,,,f,,{},273,272,21
2276,2020-10-29 19:07:03.627101,,,,,,f,,{},272,273,21
2277,2020-10-29 19:07:03.640363,,,,,,f,,{},41,273,21
2278,2020-10-29 19:07:03.652003,,,,,,f,,{},42,273,21
2279,2020-10-29 19:07:03.663403,,,,,,f,,{},273,266,21
2280,2020-10-29 19:07:03.679952,,,,,,f,,{},266,273,21
2283,2020-10-29 19:07:03.711946,,,,,,f,,{},273,265,21
2284,2020-10-29 19:07:03.720341,,,,,,f,,{},265,273,21
2287,2020-10-29 19:07:03.758806,,,,,,f,,{},273,263,21
2288,2020-10-29 19:07:03.768872,,,,,,f,,{},263,273,21
2313,2020-10-29 19:07:15.981562,,,,,,f,,{},39,275,20
2314,2020-10-29 19:07:15.991313,,,,,,f,,{},40,275,20
2315,2020-10-29 19:07:16.00646,,,,,,f,,{},275,270,20
2316,2020-10-29 19:07:16.015559,,,,,,f,,{},270,275,20
2219,2020-10-29 19:06:19.361061,,,,,,t,2020-10-29 19:07:19.596386,{},268,267,18
2220,2020-10-29 19:06:19.369226,,,,,,t,2020-10-29 19:07:19.603368,{},267,268,18
2237,2020-10-29 19:06:39.055445,,,,,,t,2020-10-29 19:07:19.608874,{},269,267,18
2238,2020-10-29 19:06:39.063033,,,,,,t,2020-10-29 19:07:19.615104,{},267,269,18
2233,2020-10-29 19:06:38.998961,,,,,,t,2020-10-29 19:07:19.657724,{},35,269,18
2234,2020-10-29 19:06:39.009934,,,,,,t,2020-10-29 19:07:19.663211,{},36,269,18
2235,2020-10-29 19:06:39.022556,,,,,,t,2020-10-29 19:07:19.670922,{},269,257,18
2236,2020-10-29 19:06:39.036994,,,,,,t,2020-10-29 19:07:19.676256,{},257,269,18
2239,2020-10-29 19:06:39.069737,,,,,,t,2020-10-29 19:07:19.68163,{},269,245,18
2240,2020-10-29 19:06:39.077576,,,,,,t,2020-10-29 19:07:19.686679,{},245,269,18
2241,2020-10-29 19:06:39.086278,,,,,,t,2020-10-29 19:07:19.691956,{},269,268,18
2242,2020-10-29 19:06:39.094412,,,,,,t,2020-10-29 19:07:19.697818,{},268,269,18
2243,2020-10-29 19:06:39.10125,,,,,,t,2020-10-29 19:07:19.70304,{},269,255,18
2244,2020-10-29 19:06:39.107858,,,,,,t,2020-10-29 19:07:19.708334,{},255,269,18
2245,2020-10-29 19:06:39.114393,,,,,,t,2020-10-29 19:07:19.713765,{},269,256,18
2246,2020-10-29 19:06:39.120933,,,,,,t,2020-10-29 19:07:19.718861,{},256,269,18
2247,2020-10-29 19:06:39.127159,,,,,,t,2020-10-29 19:07:19.724531,{},269,251,18
2248,2020-10-29 19:06:39.132325,,,,,,t,2020-10-29 19:07:19.731409,{},251,269,18
2249,2020-10-29 19:06:39.136891,,,,,,t,2020-10-29 19:07:19.738674,{},269,262,18
2250,2020-10-29 19:06:39.143952,,,,,,t,2020-10-29 19:07:19.744838,{},262,269,18
2251,2020-10-29 19:06:39.151129,,,,,,t,2020-10-29 19:07:19.750521,{},269,264,18
2252,2020-10-29 19:06:39.157625,,,,,,t,2020-10-29 19:07:19.756862,{},264,269,18
2321,2020-10-29 19:07:37.836013,,,,,,f,,{},45,277,23
2322,2020-10-29 19:07:37.843366,,,,,,f,,{},46,277,23
2339,2020-10-29 19:07:49.475329,,,,,,f,,{},39,280,20
2340,2020-10-29 19:07:49.483177,,,,,,f,,{},40,280,20
2341,2020-10-29 19:07:49.491982,,,,,,f,,{},280,270,20
2342,2020-10-29 19:07:49.501665,,,,,,f,,{},270,280,20
2343,2020-10-29 19:07:49.510054,,,,,,f,,{},280,275,20
2344,2020-10-29 19:07:49.519027,,,,,,f,,{},275,280,20
2263,2020-10-29 19:06:59.580454,,,,,,t,2020-10-29 19:09:00.508629,{},272,260,21
2264,2020-10-29 19:06:59.58558,,,,,,t,2020-10-29 19:09:00.518774,{},260,272,21
2281,2020-10-29 19:07:03.690785,,,,,,t,2020-10-29 19:09:00.525872,{},273,260,21
2282,2020-10-29 19:07:03.702252,,,,,,t,2020-10-29 19:09:00.533899,{},260,273,21
2093,2020-10-29 19:04:53.444336,,,,,,t,2020-10-29 19:07:19.826577,{},35,255,18
2094,2020-10-29 19:04:53.460304,,,,,,t,2020-10-29 19:07:19.835717,{},36,255,18
2095,2020-10-29 19:04:53.475461,,,,,,t,2020-10-29 19:07:19.847587,{},255,251,18
2096,2020-10-29 19:04:53.490336,,,,,,t,2020-10-29 19:07:19.854623,{},251,255,18
2097,2020-10-29 19:04:53.505575,,,,,,t,2020-10-29 19:07:19.862242,{},255,245,18
2098,2020-10-29 19:04:53.517561,,,,,,t,2020-10-29 19:07:19.869852,{},245,255,18
2105,2020-10-29 19:04:59.420902,,,,,,t,2020-10-29 19:07:19.877613,{},256,255,18
2106,2020-10-29 19:04:59.429459,,,,,,t,2020-10-29 19:07:19.884264,{},255,256,18
2115,2020-10-29 19:04:59.590059,,,,,,t,2020-10-29 19:07:19.896669,{},257,255,18
2116,2020-10-29 19:04:59.600822,,,,,,t,2020-10-29 19:07:19.904287,{},255,257,18
2147,2020-10-29 19:05:21.060631,,,,,,t,2020-10-29 19:07:19.913502,{},262,255,18
2148,2020-10-29 19:05:21.072172,,,,,,t,2020-10-29 19:07:19.922085,{},255,262,18
2223,2020-10-29 19:06:19.427979,,,,,,t,2020-10-29 19:07:19.945927,{},268,255,18
2224,2020-10-29 19:06:19.442873,,,,,,t,2020-10-29 19:07:19.957748,{},255,268,18
2159,2020-10-29 19:05:35.040669,,,,,,t,2020-10-29 19:07:20.03077,{},35,264,18
2160,2020-10-29 19:05:35.051359,,,,,,t,2020-10-29 19:07:20.038864,{},36,264,18
2161,2020-10-29 19:05:35.06199,,,,,,t,2020-10-29 19:07:20.049458,{},264,257,18
2231,2020-10-29 19:06:19.524369,,,,,,t,2020-10-29 19:07:20.138663,{},268,264,18
2232,2020-10-29 19:06:19.538453,,,,,,t,2020-10-29 19:07:20.146021,{},264,268,18
2349,2020-10-29 19:08:16.173586,,,,,,t,2020-10-29 19:33:26.332382,{},39,281,20
2350,2020-10-29 19:08:16.183483,,,,,,t,2020-10-29 19:33:26.336869,{},40,281,20
781,2020-10-29 18:49:45.783492,,,,,,t,2020-10-29 19:07:59.501213,{},135,130,7
782,2020-10-29 18:49:45.7902,,,,,,t,2020-10-29 19:07:59.510192,{},130,135,7
783,2020-10-29 18:49:45.796925,,,,,,t,2020-10-29 19:07:59.522305,{},135,133,7
784,2020-10-29 18:49:45.803588,,,,,,t,2020-10-29 19:07:59.535402,{},133,135,7
785,2020-10-29 18:49:45.810212,,,,,,t,2020-10-29 19:07:59.543922,{},135,124,7
786,2020-10-29 18:49:45.816903,,,,,,t,2020-10-29 19:07:59.551293,{},124,135,7
789,2020-10-29 18:49:45.83722,,,,,,t,2020-10-29 19:07:59.559693,{},135,131,7
790,2020-10-29 18:49:45.843855,,,,,,t,2020-10-29 19:07:59.567505,{},131,135,7
793,2020-10-29 18:49:45.863905,,,,,,t,2020-10-29 19:07:59.578349,{},135,126,7
794,2020-10-29 18:49:45.870334,,,,,,t,2020-10-29 19:07:59.586267,{},126,135,7
129,2020-10-29 18:43:34.16072,,,,,,t,2020-10-29 19:08:04.190672,{},7,76,4
130,2020-10-29 18:43:34.167586,,,,,,t,2020-10-29 19:08:04.198839,{},8,76,4
131,2020-10-29 18:43:34.174143,,,,,,t,2020-10-29 19:08:04.260377,{},76,73,4
132,2020-10-29 18:43:34.180831,,,,,,t,2020-10-29 19:08:04.331852,{},73,76,4
133,2020-10-29 18:43:34.18743,,,,,,t,2020-10-29 19:08:04.337657,{},76,75,4
134,2020-10-29 18:43:34.194145,,,,,,t,2020-10-29 19:08:04.347299,{},75,76,4
158,2020-10-29 18:43:40.413574,,,,,,t,2020-10-29 19:08:04.359828,{},76,79,4
2351,2020-10-29 19:08:16.194594,,,,,,t,2020-10-29 19:33:26.366648,{},281,280,20
2352,2020-10-29 19:08:16.2141,,,,,,t,2020-10-29 19:33:26.408794,{},280,281,20
2361,2020-10-29 19:08:33.921932,,,,,,f,,{},45,282,23
2362,2020-10-29 19:08:33.935785,,,,,,f,,{},46,282,23
2363,2020-10-29 19:08:33.950366,,,,,,f,,{},282,277,23
2364,2020-10-29 19:08:33.969614,,,,,,f,,{},277,282,23
2325,2020-10-29 19:07:40.290216,,,,,,t,2020-10-29 19:34:18.577506,{},39,278,20
2326,2020-10-29 19:07:40.302526,,,,,,t,2020-10-29 19:34:18.582071,{},40,278,20
2367,2020-10-29 19:08:34.008687,,,,,,f,,{},282,279,23
2368,2020-10-29 19:08:34.020927,,,,,,f,,{},279,282,23
332,2020-10-29 18:44:43.425456,,,,,,t,2020-10-29 19:08:39.927474,{},12,91,6
534,2020-10-29 18:47:54.09617,,,,,,t,2020-10-29 19:08:40.159542,{},91,112,6
559,2020-10-29 18:48:08.697634,,,,,,t,2020-10-29 19:08:40.171242,{},114,91,6
560,2020-10-29 18:48:08.702868,,,,,,t,2020-10-29 19:08:40.180948,{},91,114,6
1550,2020-10-29 18:55:54.164035,,,,,,t,2020-10-29 19:08:50.341499,{},205,208,15
1627,2020-10-29 18:56:15.537733,,,,,,t,2020-10-29 19:08:50.349144,{},214,205,15
1628,2020-10-29 18:56:15.553485,,,,,,t,2020-10-29 19:08:50.3577,{},205,214,15
1646,2020-10-29 18:56:24.01829,,,,,,t,2020-10-29 19:08:50.36742,{},205,216,15
1676,2020-10-29 18:57:32.718623,,,,,,t,2020-10-29 19:08:50.380637,{},205,219,15
1693,2020-10-29 18:57:50.45358,,,,,,t,2020-10-29 19:08:50.388258,{},220,205,15
1694,2020-10-29 18:57:50.465171,,,,,,t,2020-10-29 19:08:50.397335,{},205,220,15
2369,2020-10-29 19:08:51.65764,,,,,,f,,{},39,283,20
2372,2020-10-29 19:08:51.694801,,,,,,f,,{},40,283,20
2373,2020-10-29 19:08:51.70721,,,,,,f,,{},283,280,20
2374,2020-10-29 19:08:51.716647,,,,,,f,,{},280,283,20
2375,2020-10-29 19:08:51.726741,,,,,,f,,{},283,270,20
2376,2020-10-29 19:08:51.734534,,,,,,f,,{},270,283,20
2377,2020-10-29 19:08:51.754979,,,,,,f,,{},283,275,20
2378,2020-10-29 19:08:51.769539,,,,,,f,,{},275,283,20
2327,2020-10-29 19:07:40.313909,,,,,,t,2020-10-29 19:34:18.61463,{},278,270,20
2328,2020-10-29 19:07:40.331162,,,,,,t,2020-10-29 19:34:18.662687,{},270,278,20
1511,2020-10-29 18:55:17.110744,,,,,,t,2020-10-29 19:09:18.540302,{},204,194,14
1512,2020-10-29 18:55:17.119071,,,,,,t,2020-10-29 19:09:18.546713,{},194,204,14
1517,2020-10-29 18:55:17.178631,,,,,,t,2020-10-29 19:09:18.553287,{},204,197,14
1518,2020-10-29 18:55:17.190238,,,,,,t,2020-10-29 19:09:18.561143,{},197,204,14
1519,2020-10-29 18:55:17.199504,,,,,,t,2020-10-29 19:09:18.566867,{},204,203,14
1520,2020-10-29 18:55:17.210035,,,,,,t,2020-10-29 19:09:18.575325,{},203,204,14
1559,2020-10-29 18:55:59.391755,,,,,,t,2020-10-29 19:09:18.582995,{},209,204,14
2365,2020-10-29 19:08:33.98232,,,,,,t,2020-10-29 19:15:09.04408,{},282,276,23
2366,2020-10-29 19:08:33.999074,,,,,,t,2020-10-29 19:15:09.050691,{},276,282,23
2329,2020-10-29 19:07:40.346204,,,,,,t,2020-10-29 19:34:18.666028,{},278,275,20
2330,2020-10-29 19:07:40.367009,,,,,,t,2020-10-29 19:34:18.66929,{},275,278,20
2379,2020-10-29 19:08:51.778396,,,,,,t,2020-10-29 19:34:18.672765,{},283,278,20
2380,2020-10-29 19:08:51.788248,,,,,,t,2020-10-29 19:34:18.676055,{},278,283,20
1560,2020-10-29 18:55:59.403989,,,,,,t,2020-10-29 19:09:18.592698,{},204,209,14
2383,2020-10-29 19:09:20.611605,,,,,,f,,{},45,284,23
2384,2020-10-29 19:09:20.625097,,,,,,f,,{},46,284,23
2385,2020-10-29 19:09:20.634829,,,,,,f,,{},284,277,23
2386,2020-10-29 19:09:20.646399,,,,,,f,,{},277,284,23
2387,2020-10-29 19:09:20.658515,,,,,,f,,{},284,282,23
2388,2020-10-29 19:09:20.669706,,,,,,f,,{},282,284,23
2819,2020-10-29 19:22:06.936716,,,,,,t,2020-10-29 19:32:24.071042,{},47,324,24
2531,2020-10-29 19:12:12.098146,,,,,,t,2020-10-29 19:36:52.815308,{},295,293,25
2391,2020-10-29 19:09:20.71096,,,,,,f,,{},284,279,23
2392,2020-10-29 19:09:20.728896,,,,,,f,,{},279,284,23
1303,2020-10-29 18:53:42.297417,,,,,,t,2020-10-29 19:09:32.935089,{},184,175,12
1304,2020-10-29 18:53:42.305676,,,,,,t,2020-10-29 19:09:32.942776,{},175,184,12
1319,2020-10-29 18:53:49.865015,,,,,,t,2020-10-29 19:09:32.95042,{},186,175,12
1320,2020-10-29 18:53:49.871596,,,,,,t,2020-10-29 19:09:32.957775,{},175,186,12
2532,2020-10-29 19:12:12.105018,,,,,,t,2020-10-29 19:36:52.819233,{},293,295,25
2533,2020-10-29 19:12:12.111815,,,,,,t,2020-10-29 19:36:52.822717,{},49,295,25
2534,2020-10-29 19:12:12.120268,,,,,,t,2020-10-29 19:36:52.827266,{},50,295,25
2393,2020-10-29 19:09:44.797881,,,,,,t,2020-10-29 19:12:16.726546,{},45,285,23
2394,2020-10-29 19:09:44.802988,,,,,,t,2020-10-29 19:12:16.739393,{},46,285,23
2395,2020-10-29 19:09:44.807782,,,,,,t,2020-10-29 19:12:16.754546,{},285,277,23
2396,2020-10-29 19:09:44.813074,,,,,,t,2020-10-29 19:12:16.761849,{},277,285,23
2397,2020-10-29 19:09:44.817677,,,,,,t,2020-10-29 19:12:16.770249,{},285,282,23
2398,2020-10-29 19:09:44.822412,,,,,,t,2020-10-29 19:12:16.778027,{},282,285,23
2399,2020-10-29 19:09:44.827184,,,,,,t,2020-10-29 19:12:16.786118,{},285,276,23
2400,2020-10-29 19:09:44.832036,,,,,,t,2020-10-29 19:12:16.793703,{},276,285,23
2401,2020-10-29 19:09:44.836852,,,,,,t,2020-10-29 19:12:16.801002,{},285,279,23
2402,2020-10-29 19:09:44.841557,,,,,,t,2020-10-29 19:12:16.807445,{},279,285,23
2403,2020-10-29 19:09:44.846349,,,,,,t,2020-10-29 19:12:16.816022,{},285,284,23
2404,2020-10-29 19:09:44.854246,,,,,,t,2020-10-29 19:12:16.822297,{},284,285,23
2573,2020-10-29 19:13:56.669591,,,,,,t,2020-10-29 19:14:07.423516,{},301,294,22
2574,2020-10-29 19:13:56.680399,,,,,,t,2020-10-29 19:14:07.435032,{},294,301,22
2389,2020-10-29 19:09:20.682731,,,,,,t,2020-10-29 19:15:09.057461,{},284,276,23
2390,2020-10-29 19:09:20.698173,,,,,,t,2020-10-29 19:15:09.065589,{},276,284,23
2577,2020-10-29 19:13:56.732631,,,,,,t,2020-10-29 19:15:37.598237,{},301,297,22
2578,2020-10-29 19:13:56.741238,,,,,,t,2020-10-29 19:15:37.603704,{},297,301,22
2671,2020-10-29 19:15:18.414949,,,,,,t,2020-10-29 19:15:37.610173,{},308,297,22
2672,2020-10-29 19:15:18.42464,,,,,,t,2020-10-29 19:15:37.615679,{},297,308,22
2659,2020-10-29 19:15:18.317439,,,,,,t,2020-10-29 19:16:23.380321,{},308,302,22
2660,2020-10-29 19:15:18.3261,,,,,,t,2020-10-29 19:16:23.387736,{},302,308,22
2661,2020-10-29 19:15:18.333099,,,,,,t,2020-10-29 19:16:23.477908,{},308,298,22
2662,2020-10-29 19:15:18.340408,,,,,,t,2020-10-29 19:16:23.485235,{},298,308,22
2663,2020-10-29 19:15:18.348212,,,,,,t,2020-10-29 19:16:23.4919,{},43,308,22
2664,2020-10-29 19:15:18.355418,,,,,,t,2020-10-29 19:16:23.499856,{},44,308,22
2665,2020-10-29 19:15:18.362838,,,,,,t,2020-10-29 19:16:23.515503,{},308,307,22
2666,2020-10-29 19:15:18.370005,,,,,,t,2020-10-29 19:16:23.522557,{},307,308,22
2667,2020-10-29 19:15:18.377063,,,,,,t,2020-10-29 19:16:23.530016,{},308,305,22
2668,2020-10-29 19:15:18.384747,,,,,,t,2020-10-29 19:16:23.542392,{},305,308,22
2669,2020-10-29 19:15:18.398423,,,,,,t,2020-10-29 19:16:23.552962,{},308,296,22
2670,2020-10-29 19:15:18.407327,,,,,,t,2020-10-29 19:16:23.560317,{},296,308,22
2673,2020-10-29 19:15:18.433669,,,,,,t,2020-10-29 19:16:23.566699,{},308,300,22
2674,2020-10-29 19:15:18.444155,,,,,,t,2020-10-29 19:16:23.576732,{},300,308,22
2675,2020-10-29 19:15:18.452873,,,,,,t,2020-10-29 19:16:23.583472,{},308,306,22
2676,2020-10-29 19:15:18.467484,,,,,,t,2020-10-29 19:16:23.593746,{},306,308,22
2677,2020-10-29 19:15:18.477639,,,,,,t,2020-10-29 19:16:23.601521,{},308,301,22
2678,2020-10-29 19:15:18.491369,,,,,,t,2020-10-29 19:16:23.609807,{},301,308,22
2569,2020-10-29 19:13:56.621051,,,,,,t,2020-10-29 19:17:14.227719,{},301,298,22
2570,2020-10-29 19:13:56.635002,,,,,,t,2020-10-29 19:17:14.234615,{},298,301,22
2571,2020-10-29 19:13:56.642902,,,,,,t,2020-10-29 19:17:14.241107,{},43,301,22
2572,2020-10-29 19:13:56.654507,,,,,,t,2020-10-29 19:17:14.251039,{},44,301,22
2575,2020-10-29 19:13:56.698347,,,,,,t,2020-10-29 19:17:14.270377,{},301,296,22
2576,2020-10-29 19:13:56.707177,,,,,,t,2020-10-29 19:17:14.276634,{},296,301,22
2579,2020-10-29 19:13:56.75728,,,,,,t,2020-10-29 19:17:14.282438,{},301,300,22
2580,2020-10-29 19:13:56.764781,,,,,,t,2020-10-29 19:17:14.289614,{},300,301,22
1940,2020-10-29 19:02:03.532064,,,,,,t,2020-10-29 19:17:51.02024,{},239,241,19
2089,2020-10-29 19:04:52.607486,,,,,,t,2020-10-29 19:17:51.06884,{},254,239,19
2090,2020-10-29 19:04:52.619784,,,,,,t,2020-10-29 19:17:51.074609,{},239,254,19
2715,2020-10-29 19:18:22.290322,,,,,,t,2020-10-29 19:19:57.065867,{},313,311,24
2716,2020-10-29 19:18:22.296784,,,,,,t,2020-10-29 19:19:57.072047,{},311,313,24
1330,2020-10-29 18:53:49.949763,,,,,,t,2020-10-29 19:20:03.731873,{},177,186,12
1358,2020-10-29 18:54:08.142349,,,,,,t,2020-10-29 19:20:03.747614,{},186,190,12
2706,2020-10-29 19:17:25.96283,,,,,,t,2020-10-29 19:21:37.093604,{},299,312,25
